cable_id,ifc_global_id,name,ifc_class,floor_id,storey,x,y,z,size_label,width_mm,height_mm,length_mm,system_code,system_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
cab_15nCfWVkXA1h_nM8LqdBR6,15nCfWVkXA1h$nM8LqdBR6,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,58.6,74.79,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_15nCfWVkXA1h_nM8LqdBRN,15nCfWVkXA1h$nM8LqdBRN,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,59.804,75.812,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_15nCfWVkXA1h_nM8LqdBPa,15nCfWVkXA1h$nM8LqdBPa,G41-RIPUSTUSKISKO-VAAKA-T-HAARA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,65.196,79.726,66.875,110 mm x 50 mm - 110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-VAAKA-T-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30872}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm - 110 mm x 50 mm"", ""id"": 30928}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 66849.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 3199.999, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""id"": 30982}, ""FI_Komponentti"": {""05 Komponentin yleistunnus"": ""RIPT"", ""04 Komponentin yleisnimi"": ""Ripustuskiskon T-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""03 Komponentin koodi"": ""T-TATE-01-07-003"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30994}}"
cab_15nCfWVkXA1h_nM8LqdB7X,15nCfWVkXA1h$nM8LqdB7X,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,64.829,79.419,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_15nCfWVkXA1h_nM8LqdB2W,15nCfWVkXA1h$nM8LqdB2W,G41-RIPUSTUSKISKO-VAAKA-T-HAARA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,17.354,39.113,66.875,110 mm x 50 mm - 110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-VAAKA-T-HAARA-R0"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30872}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm - 110 mm x 50 mm"", ""id"": 30928}, ""FI_Komponentti"": {""05 Komponentin yleistunnus"": ""RIPT"", ""04 Komponentin yleisnimi"": ""Ripustuskiskon T-kappale"", ""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""03 Komponentin koodi"": ""T-TATE-01-07-003"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30994}}"
cab_2AWWBvFBP0PA6QKKvkmcwk,2AWWBvFBP0PA6QKKvkmcwk,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,63.672,79.096,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_2AWWBvFBP0PA6QKKvkmcwg,2AWWBvFBP0PA6QKKvkmcwg,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,70.688,70.832,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_2AWWBvFBP0PA6QKKvkmcwe,2AWWBvFBP0PA6QKKvkmcwe,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,70.46,71.1,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_2AWWBvFBP0PA6QKKvkmcvL,2AWWBvFBP0PA6QKKvkmcvL,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,63.891,78.838,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_2AWWBvFBP0PA6QKKvkmcv4,2AWWBvFBP0PA6QKKvkmcv4,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,61.603,77.338,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_2AWWBvFBP0PA6QKKvkmcv0,2AWWBvFBP0PA6QKKvkmcv0,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,62.741,78.305,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 0.0, ""03 Asennuskorko, abs."": 0.0, ""04 Komponentin alapinnan korko, abs."": 0.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.0, ""13 Asennuskorko, kerroskorosta"": 0.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 0.0, ""id"": 30774}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_25NMA_QZD5NPQQfc_6dHwU,25NMA$QZD5NPQQfc$6dHwU,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,33.204,38.999,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
cab_25NMA_QZD5NPQQfc_6dHwH,25NMA$QZD5NPQQfc$6dHwH,G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0,IfcCableCarrierFitting,floor_level_03,03_Kerros,34.605,40.179,66.875,110 mm x 50 mm - 110 mm x 50 mm,,,,RIPJ.SÄH,Ripustuskiskojärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""14 Komponentin alapinnan korko, kerroskorosta"": 3189.702, ""13 Asennuskorko, kerroskorosta"": 3225.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3250.0, ""02 Komponentin yläpinnan korko, abs."": 66900.0, ""03 Asennuskorko, abs."": 66875.0, ""04 Komponentin alapinnan korko, abs."": 66839.702, ""id"": 30822}, ""FI_Geometria"": {""Koko"": ""110 mm x 50 mm - 110 mm x 50 mm"", ""Taivutussäde"": 0.0, ""Kulma"": ""90"", ""id"": 30838}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G41-Ripustuskisko"", ""Tuotetyypin kuvaus"": ""\""Tuotetyypin kuvaus\"""", ""Tuotetyypin nimi"": ""G41-RIPUSTUSKISKO-PYSTY-ULKO-KULMA-R0"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 30854}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""RIPJ.SÄH"", ""Järjestelmien nimet"": ""Ripustuskiskojärjestelmä - sähkö"", ""id"": 30908}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""03 Komponentin koodi"": ""T-TATE-01-07-002"", ""Status"": ""\""Status\"""", ""04 Komponentin yleisnimi"": ""Ripustuskiskon kulmakappale"", ""05 Komponentin yleistunnus"": ""RIPK"", ""02 Komponentin alaryhmä"": ""RIPUSTUSKISKOT JA -KISKO-OSAT"", ""id"": 30968}}"
