load_point_id,ifc_global_id,name,device_tag,ifc_class,load_kind,category,floor_id,storey,x,y,z,voltage_v,design_power_w,design_power_present,design_power_is_zero,power_factor,phase_count,luminous_flux_lm,system_code,system_name,component_main_group,component_sub_group,manufacturer,product_type_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
lp_0Jyw_nkB15f842xTCAbMB_,0Jyw$nkB15f842xTCAbMB_,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,20.172,38.051,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMBt,0Jyw$nkB15f842xTCAbMBt,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,20.889,37.206,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMBm,0Jyw$nkB15f842xTCAbMBm,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,21.68,36.275,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMB2,0Jyw$nkB15f842xTCAbMB2,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,23.112,34.588,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMBV,0Jyw$nkB15f842xTCAbMBV,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,23.852,33.717,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMBG,0Jyw$nkB15f842xTCAbMBG,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,24.618,32.814,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMAf,0Jyw$nkB15f842xTCAbMAf,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,25.412,31.879,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMAy,0Jyw$nkB15f842xTCAbMAy,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,26.31,30.821,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMAv,0Jyw$nkB15f842xTCAbMAv,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,27.362,31.714,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMAF,0Jyw$nkB15f842xTCAbMAF,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,29.719,33.715,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0Jyw_nkB15f842xTCAbMA5,0Jyw$nkB15f842xTCAbMA5,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,32.01,35.66,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0aAr_qi8TBnPSZscFvv89d,0aAr_qi8TBnPSZscFvv89d,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,19.976,35.654,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0aAr_qi8TBnPSZscFvv89i,0aAr_qi8TBnPSZscFvv89i,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,21.974,33.294,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
lp_0aAr_qi8TBnPSZscFvv88O,0aAr_qi8TBnPSZscFvv88O,C504408400400100,SIV05,IfcLightFixture,lighting,lights,floor_basement,00_Kellari,21.606,39.081,54.2,230.0,0.0,True,True,0.97,1.0,0.0,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,VALAISIMET,,C504408400400100,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33271}, ""FI_Tekninen"": {""Teho"": 0.0, ""Valovirta"": 0.0, ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""Tehokerroin"": 0.97, ""id"": 33321}, ""FI_Komponentti"": {""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""SIV"", ""04 Komponentin yleisnimi"": ""Sisävalaisin"", ""Laitetunnus"": ""SIV05"", ""03 Komponentin koodi"": ""T-SAH-04-05-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""VALAISIMET"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33333}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 54049.999, ""14 Komponentin alapinnan korko, kerroskorosta"": 2149.999, ""13 Asennuskorko, kerroskorosta"": 2250.0, ""03 Asennuskorko, abs."": 54150.0, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2250.002, ""02 Komponentin yläpinnan korko, abs."": 54150.002, ""id"": 33341}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin kuvaus"": ""Käytävät"", ""Tuotetyypin nimi"": ""C504408400400100"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33375}}"
