load_point_id,circuit_id,board_id,category,system_code,mapping_method,mapping_confidence
lp_0C3BurT_98qgqyqHJxfQaX,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_0C3BurT_98qgqyqHJxfQak,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_2J1vgHirr3Nf_fR6etI_5T,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_2J1vgHirr3Nf_fR6etI_4A,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_2J1vgHirr3Nf_fR6etIWx6,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_2J1vgHirr3Nf_fR6etIWx1,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFJj,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFJZ,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFJm,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFI4,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFII,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFIJ,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFIi,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFIY,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFIZ,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFIy,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFL8,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLT,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLU,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLG,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLH,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLh,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_1gBUY9aX55Z9Ytwb7GQFLa,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,S0301,system_code+floor+nearest,medium
lp_20SDP_SSTAC8vdKmTl6zwZ,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_20SDP_SSTAC8vdKmTl6zwq,circuit_board_29TNjzyaLFhP4y0nNcCYsr_lights,board_29TNjzyaLFhP4y0nNcCYsr,lights,T0101,floor+nearest,low
lp_20SDP_SSTAC8vdKmTl6zwn,circuit_board_1uPDbvw6L0MgNr4AW2hEsV_lights,board_1uPDbvw6L0MgNr4AW2hEsV,lights,T0101,floor+nearest,low
lp_20SDP_SSTAC8vdKmTl6zwE,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,T0101,floor+nearest,low
lp_20SDP_SSTAC8vdKmTl6zw1,circuit_board_1uPDbvw6L0MgNr4AW2hEsX_lights,board_1uPDbvw6L0MgNr4AW2hEsX,lights,T0101,floor+nearest,low
lp_20SDP_SSTAC8vdKmTl6zxw,circuit_board_1uPDbvw6L0MgNr4AW2hEs__lights,board_1uPDbvw6L0MgNr4AW2hEs_,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dcki5,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dckix,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dckii,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DcklF,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dcklz,circuit_board_2Nl2KpUg9CfPXj33hGJG3g_lights,board_2Nl2KpUg9CfPXj33hGJG3g,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckkH,circuit_board_1uPDbvw6L0MgNr4AW2hEsV_lights,board_1uPDbvw6L0MgNr4AW2hEsV,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dckk9,circuit_board_1uPDbvw6L0MgNr4AW2hEsV_lights,board_1uPDbvw6L0MgNr4AW2hEsV,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2Dckkc,circuit_board_29TNjzyaLFhP4y0nNcCYsr_lights,board_29TNjzyaLFhP4y0nNcCYsr,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckXO,circuit_board_1uPDbvw6L0MgNr4AW2hEsV_lights,board_1uPDbvw6L0MgNr4AW2hEsV,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckX8,circuit_board_1uPDbvw6L0MgNr4AW2hEtU_lights,board_1uPDbvw6L0MgNr4AW2hEtU,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckXl,circuit_board_29TNjzyaLFhP4y0nNcCYsr_lights,board_29TNjzyaLFhP4y0nNcCYsr,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckWG,circuit_board_1uPDbvw6L0MgNr4AW2hEs__lights,board_1uPDbvw6L0MgNr4AW2hEs_,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckWs,circuit_board_1uPDbvw6L0MgNr4AW2hEs__lights,board_1uPDbvw6L0MgNr4AW2hEs_,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckZT,circuit_board_1uPDbvw6L0MgNr4AW2hEsX_lights,board_1uPDbvw6L0MgNr4AW2hEsX,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckZF,circuit_board_1uPDbvw6L0MgNr4AW2hEsX_lights,board_1uPDbvw6L0MgNr4AW2hEsX,lights,T0101,floor+nearest,low
lp_1k4SO_IDvAGhyxyR2DckZX,circuit_board_1uPDbvw6L0MgNr4AW2hEsX_lights,board_1uPDbvw6L0MgNr4AW2hEsX,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIP_a,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIP_t,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPu2,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPuH,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPuc,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPux,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPvF,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPvK,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPvb,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPw2,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPw1,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPw0,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPwC,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPwJ,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3YJNwjSFrALwWaeKAwIPwq,circuit_board_1aUKvm5Vn6pB1ZfN1xydf8_lights,board_1aUKvm5Vn6pB1ZfN1xydf8,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSz7d,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7c,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7P,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7O,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7R,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7Q,circuit_board_3Sg96Yq1H0KeIY_4TWSz7V_lights,board_3Sg96Yq1H0KeIY_4TWSz7V,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7B,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7A,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7D,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7C,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7F,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz7E,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz71,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz70,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz73,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz72,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz75,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz74,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz77,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz76,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4v,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4u,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4x,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4_,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4p,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4t,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4h,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4l,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4Z,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4d,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4R,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4V,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4J,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4N,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4M,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz49,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4A,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz4F,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz47,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5u,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5z,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5y,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5n,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5m,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5r,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5g,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5l,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5Z,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5d,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5Q,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5V,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5U,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5H,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5G,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5J,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5I,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5L,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5K,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5N,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5M,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz59,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz58,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5B,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5A,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz5D,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz57,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSz56,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAv,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAu,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAx,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAw,circuit_board_3Sg96Yq1H0KeIY_4TWSz7a_lights,board_3Sg96Yq1H0KeIY_4TWSz7a,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAi,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSzAl,circuit_board_3Sg96Yq1H0KeIY_4TWSz7S_lights,board_3Sg96Yq1H0KeIY_4TWSz7S,lights,S0301,system_code+floor+nearest,medium
